Gene	nascentRNA	PCNA	log2ratio
PIM2	407.44628099173553	231.54545454545453	0.8153144265354505
PIM2	379.0174418604651	421.63953488372096	-0.1537459063520271
PIM2	396.1085271317829	258.1937984496124	0.6174414098448622
PIM2	408.02985074626866	218.53731343283582	0.9007950721253953
PIM2	390.990990990991	247.21621621621622	0.6613619857671432
PIM2	382.8157894736842	256.36842105263156	0.5784317712770382
PIM2	306.75925925925924	269.9259259259259	0.18454333916632615
PIM2	476.0973451327434	241.44247787610618	0.9795770668539263
PIM2	370.3333333333333	220.9922480620155	0.7448286470621833
PIM2	393.280701754386	238.8684210526316	0.7193432562710729
PIM2	436.64331210191085	230.04458598726114	0.9245417395886667
PIM2	451.2025316455696	289.9177215189873	0.6381316402423134
PIM2	449.41964285714283	239.49107142857142	0.9080913107828188
PIM2	360.83756345177665	225.89340101522842	0.6757074058636217
PIM2	357.2279411764706	278.49264705882354	0.3592056905501965
PIM2	396.23926380368096	321.159509202454	0.303081831827186
PIM2	573.4036144578313	315.3855421686747	0.8624344727050351
PIM2	644.1808510638298	484.86170212765956	0.40989247198853807
PIM2	370.6644736842105	223.08552631578948	0.7325169315160551
PIM2	379.6046511627907	220.3875968992248	0.784454635937273
PIM2	386.41284403669727	269.8348623853211	0.518066293899462
PIM2	358.44444444444446	226.34074074074073	0.6632532426298386
PIM2	404.55555555555554	244.76023391812865	0.7249686511533037
PIM2	399.192	263.256	0.600616395846678
PIM2	420.28846153846155	371.5	0.1780176389933427
PIM2	374.4776119402985	274.75373134328356	0.44674039597270826
PIM2	399.56349206349205	328.3888888888889	0.28301945672138057
PIM2	526.4294117647058	522.1	0.011913936431601019
PIM2	592.7237569060774	491.0110497237569	0.2716043918437962
PIM2	386.66896551724136	258.4	0.581492906721177
PIM2	479.54615384615386	362.7769230769231	0.4025869876515365
PIM2	563.3924731182796	404.3333333333333	0.47859514491805316
PIM2	462.6083916083916	334.65734265734267	0.4671067677969839
PIM2	438.4102564102564	361.5213675213675	0.27820063050074934
PIM2	517.0555555555555	432.25694444444446	0.2584301589526099
PIM2	365.608	234.704	0.6394552093181689
PIM2	613.175925925926	541.3333333333334	0.17978382935978535
PIM2	451.97058823529414	328.33088235294116	0.4610784388097427
PIM2	506.4	482.2918918918919	0.07037084850365327
PIM2	397.6666666666667	267.3333333333333	0.5729199012403079
PIM2	508.71724137931034	381.2	0.416315871416045
PIM2	516.8630952380952	426.63690476190476	0.2767734290168201
PIM2	387.77941176470586	267.49264705882354	0.5357369742794899
PIM2	328.22935779816515	234.78899082568807	0.48333952094214006
PIM2	673.3941605839416	385.4744525547445	0.8048159624978218
PIM2	381.1732283464567	234.71653543307087	0.699527314127099
PIM2	593.37106918239	334.6163522012579	0.8264266380273452
PIM2	565.1972789115646	332.53061224489795	0.7652673610080825
PIM2	441.6463414634146	408.4329268292683	0.11279238312942141
PIM2	357.3422459893048	237.7058823529412	0.5881288782481356
PIM2	467.3863636363636	255.63636363636363	0.8705225723152091
PIM2	371.33742331288346	311.3006134969325	0.254422297036642
PIM2	313.74285714285713	208.67857142857142	0.5883001520682095
PIM2	459.64285714285717	354.77272727272725	0.3736182128224863
PIM2	309.1981981981982	241.75675675675674	0.3549757006828629
PIM2	366.81954887218046	252.8421052631579	0.5368337938759192
PIM2	578.4806201550388	406.51937984496124	0.5089444970066086
PIM2	462.94827586206895	400.7988505747126	0.20797264238956942
PIM2	639.1016949152543	351.03389830508473	0.864435159402596
PIM2	441.82300884955754	272.82300884955754	0.6955032311087552
PIM2	417.8521739130435	253.6086956521739	0.7203884286478968
PIM2	419.22627737226276	275.46715328467155	0.6058488467286128
PIM2	443.2690058479532	433.7719298245614	0.03124579364916992
PIM2	378.1027397260274	244.67123287671234	0.6279338160164576
PIM2	421.47457627118644	239.66949152542372	0.8143993347838508
PIM2	411.1223021582734	276.3525179856115	0.5730578782002621
PIM2	458.6909090909091	260.6	0.8156852306657109
PIM2	406.7588652482269	262.50354609929076	0.6318368776198336
PIM2	370.5754189944134	413.10614525139664	-0.1567453337777471
PIM2	311.14285714285717	246.65413533834587	0.33508765150388065
PIM2	378.19565217391306	398.3369565217391	-0.07485655705796572
PIM2	393.32575757575756	233.00757575757575	0.755347804725113
PIM2	386.63513513513516	324.0337837837838	0.2548285107443777
PIM2	463.75	258.5285714285714	0.8430235521390359
PIM2	387.1142857142857	217.82142857142858	0.8296136597875601
PIM2	404.3492063492063	246.28571428571428	0.7152688325000985
PIM2	353.76258992805754	233.93525179856115	0.5966722140303685
PIM2	418.98039215686276	240.94117647058823	0.7982017599139538
PIM2	329.77272727272725	257.32575757575756	0.3578762165759791
PIM2	417.05357142857144	380.92261904761904	0.1307347556996795
PIM2	287.45454545454544	233.8272727272727	0.2978906337786566
PIM2	392.6241610738255	358.28187919463085	0.1320538769753858
PIM2	415.25735294117646	269.95588235294116	0.6212820606118957
PIM2	399.42487046632124	384.90673575129534	0.053415247889130636
PIM2	516.746835443038	458.36708860759495	0.17295418830565137
PIM2	288.20535714285717	239.24107142857142	0.26863206871927775
PIM2	414.44776119402985	241.27611940298507	0.7805051394706475
PIM2	454.2068965517241	253.80172413793105	0.8396477418962457
PIM2	405.5859375	245.6328125	0.7235043381108933
PIM2	344.7926829268293	305.0487804878049	0.1766891952311456
PIM2	262.32173913043476	214.22608695652173	0.2922031994879719
PIM2	387.8415300546448	407.6502732240437	-0.07186468653084607
PIM2	476.958041958042	285.4475524475524	0.7406366657135405
PIM2	380.609375	257.3359375	0.5646581513584722
PIM2	378.27941176470586	224.22058823529412	0.7545335039834525
PIM2	418.592	233.4	0.8427401784733114
PIM2	394.21590909090907	247.125	0.6737450334188618
PIM2	401.0081967213115	244.7377049180328	0.7123953422417509
PIM2	419.99319727891157	253.38095238095238	0.7290578848060676
PIM2	339.8229166666667	267.8541666666667	0.3433354085455167
PIM2	394.11206896551727	263.7931034482759	0.5791990824995906
PIM2	392.17699115044246	246.28318584070797	0.6711867597078
PIM2	335.3030303030303	242.9090909090909	0.46504903749316556
PIM2	403.424	260.28	0.6322324546830875
PIM2	414.05109489051097	281.62773722627736	0.5560193801877772
PIM2	430.3712121212121	256.8560606060606	0.7446214631163778
PIM2	419.8666666666667	239.56666666666666	0.8095040714140894
PIM2	491.77777777777777	395.8421052631579	0.31308146624718913
PIM2	472.16149068322983	425.7950310559006	0.14912126676842327
PIM2	415.7950819672131	297.9754098360656	0.4806794156359472
PIM2	652.6	360.63529411764705	0.8556583922213489
PIM2	416.5177304964539	266.468085106383	0.6444151584419826
PIM2	344.19736842105266	369.9342105263158	-0.10403265598981758
PIM2	519.9551282051282	326.0705128205128	0.6732031436506986
PIM2	386.45323741007195	270.41726618705036	0.5151065812076601
PIM2	564.079754601227	392.4723926380368	0.5233079828073669
PIM2	426.61654135338347	285.01503759398497	0.5819018659945816
PIM2	422.86507936507934	258.1984126984127	0.7117172944849034
PIM2	441.24	460.29333333333335	-0.06098996503887117
PIM2	397.1693548387097	280.2258064516129	0.5031644883327819
PIM2	385.327868852459	262.1803278688525	0.5555270926101081
PIM2	375.6692913385827	238.60629921259843	0.6548310586017089
PIM2	394.5652173913044	266.31159420289856	0.5671485425193641
PIM2	354.1927710843373	231.70481927710844	0.6122467161999319
PIM2	346.3284671532847	263.1678832116788	0.39615754306138673
PIM2	504.70440251572325	396.8930817610063	0.34668825630532746
PIM2	617.8662790697674	353.49418604651163	0.8056081513741453
PIM2	472.47014925373134	268.64925373134326	0.8144993520361663
PIM2	417.9477124183006	268.66013071895424	0.637540223767777
PIM2	483.384	257.76	0.9071413215618594
PIM2	330.40157480314963	242.64566929133858	0.4453694518387552
PIM2	357.4609375	247.6015625	0.5297651773770605
PIM2	423.8299319727891	265.0816326530612	0.6770487679900355
PIM2	415.7956204379562	316.978102189781	0.39149138436426634
PIM2	428.568	303.36	0.49849326259561105
PIM2	467.35897435897436	249.31623931623932	0.9065542407943653
PIM2	437.3	354.1823529411765	0.3041310165057279
PIM2	498.48366013071893	313.8627450980392	0.6674124211192975
PIM2	468.1666666666667	288.1111111111111	0.70039691899426
PIM2	448.33812949640287	456.0359712230216	-0.02456042536066234
PIM2	389.9166666666667	295.18055555555554	0.4015681330633477
PIM2	398.1240310077519	237.86046511627907	0.7431024552395599
PIM2	480.88990825688074	255.24770642201835	0.9138086532266282
PIM2	451.33846153846156	264.45384615384614	0.7711937676396384
PIM2	481.4402173913044	310.1195652173913	0.6345321158232439
PIM2	343.6434108527132	268.2248062015504	0.35746962885524997
PIM2	449.89473684210526	223.3609022556391	1.0102108150721867
PIM2	396.69375	328.84375	0.270623416984803
PIM2	355.125	241.65972222222223	0.5553498893581035
PIM2	471.990990990991	248.83783783783784	0.923553446988191
PIM2	356.06666666666666	249.98666666666668	0.5102962344089489
PIM2	455.8875	269.9375	0.7560524409920475
PIM2	471.50314465408803	437.66037735849056	0.1074556142819999
PIM2	456.16521739130434	227.98260869565217	1.0006326705080741
PIM2	480.4661654135338	402.94736842105266	0.2538434282458193
PIM2	405.51875	347.7875	0.22156254100961986
PIM2	385.86805555555554	288.7291666666667	0.4183907617550411
PIM2	442.2785714285714	377.37857142857143	0.22894283963040393
PIM2	423.0576923076923	326.5	0.37377142507411565
PIM2	443.85714285714283	350.1020408163265	0.342319942734428
PIM2	343.3783783783784	256.94594594594594	0.41833430983732733
PIM2	437.7630057803468	339.01734104046244	0.36879097085089835
PIM2	405.46527777777777	335.94444444444446	0.2713557013849958
PIM2	297.0070921985816	232.60283687943263	0.3526286890184583
PIM2	324.0	250.76119402985074	0.3696797086397907
PIM2	421.24347826086955	290.04347826086956	0.5383851703639441
PIM2	316.30833333333334	238.95833333333334	0.4045724846174697
PIM2	320.39814814814815	222.25	0.5276823901609786
PIM2	342.3893805309734	261.53097345132744	0.388656139311053
PIM2	268.92753623188406	214.31884057971016	0.3274588026625929
PIM2	440.96178343949043	327.79617834394907	0.42785459336684784
PIM2	362.3203125	251.8046875	0.5249605488532086
PIM2	491.14201183431953	376.93491124260356	0.3818248128029888
PIM2	468.515625	400.6328125	0.22581657744270908
PIM2	454.92857142857144	276.8112244897959	0.7167376004198454
PIM2	284.8951048951049	263.61538461538464	0.11199626469677844
PIM2	347.3671875	233.3203125	0.5741495711446535
PIM2	266.94166666666666	218.79166666666666	0.2869667220982197
PIM2	305.3065693430657	214.14598540145985	0.5116640013857532
PIM2	321.496	247.952	0.3747399256040196
PIM2	292.3840579710145	232.44927536231884	0.3309487231281695
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	nan	nan	nan
PIM2	420.6837606837607	297.3247863247863	0.5006963902134466
PIM2	321.11504424778764	195.92920353982302	0.7127578074664824
PIM2	307.6115702479339	187.41322314049586	0.7148870211812696
PIM2	312.17934782608694	231.1141304347826	0.433769629610792
PIM2	310.05172413793105	212.6206896551724	0.5442269228512459
PIM2	393.7368421052632	304.9684210526316	0.36857185047612623
PIM2	354.31724137931036	260.9103448275862	0.44148752326796553
PIM2	423.92792792792795	241.12612612612614	0.8140310366847078
PIM2	579.1069182389937	308.69182389937106	0.9076624601105928
PIM2	434.2866666666667	314.98	0.4633874342806955
PIM2	332.9453125	208.1953125	0.6773476419099916
PIM2	356.5644171779141	235.59509202453987	0.5978532536143222
PIM2	331.75657894736844	216.0328947368421	0.6188740711189172
PIM2	377.4887640449438	209.12359550561797	0.852077852235147
PIM2	559.2685185185185	351.3888888888889	0.6704725493913705
PIM2	529.4583333333334	287.40972222222223	0.8814082884948561
PIM2	363.5078125	226.0390625	0.6854142601236006
PIM2	323.6470588235294	294.9738562091503	0.1338343004737109
PIM2	370.58235294117645	317.51176470588234	0.2229841333534478
PIM2	307.0	200.1969696969697	0.6168185187654104
PIM2	338.5	223.17241379310346	0.6009971262725913
PIM2	359.8727272727273	220.0	0.7099832489231952
PIM2	529.4242424242424	366.4166666666667	0.530939130875289
PIM2	333.725	222.0625	0.5876939821517758
PIM2	374.1619718309859	264.38732394366195	0.5010099284255883
PIM2	455.0833333333333	375.40972222222223	0.2776647379428877
PIM2	376.66494845360825	242.7164948453608	0.6340096293748396
PIM2	425.9259259259259	311.7098765432099	0.45039868122805243
PIM2	299.91603053435114	200.68702290076337	0.5796113062325784
PIM2	380.03508771929825	269.34502923976606	0.4966771847469951
PIM2	409.3841059602649	364.27152317880797	0.16844087464405721
PIM2	389.640522875817	238.96732026143792	0.7053303891076284
PIM2	397.2451612903226	212.93548387096774	0.8996132641267439
PIM2	369.6606060606061	248.53333333333333	0.5727619475237805
PIM2	511.72131147540983	310.55737704918033	0.7204984797149034
PIM2	452.08843537414964	259.5374149659864	0.8006624805565329
PIM2	336.775	222.21875	0.5998044948620904
PIM2	419.0807453416149	302.2360248447205	0.471552606453342
PIM2	574.7280701754386	375.4122807017544	0.6144036680577702
PIM2	436.6860465116279	277.38953488372096	0.6546830733070443
PIM2	389.79487179487177	346.15384615384613	0.1713017322000001
PIM2	353.49006622516555	232.98013245033113	0.6014627397410396
PIM2	495.968	559.376	-0.1735713158714551
PIM2	355.31496062992125	226.30708661417322	0.6508166729205511
PIM2	377.0149253731343	283.42537313432837	0.41165271978955664
PIM2	338.9793103448276	236.01379310344828	0.5223260449865124
PIM2	381.2937062937063	227.84615384615384	0.7428427004893303
PIM2	376.27564102564105	211.23717948717947	0.8329261133291525
PIM2	377.94166666666666	239.30833333333334	0.6592929430289951
PIM2	351.95862068965516	265.97241379310344	0.4041292034741925
PIM2	445.9117647058824	250.9191176470588	0.8295358689185128
PIM2	376.3888888888889	226.68055555555554	0.7315633965465475
PIM2	322.2074074074074	199.54814814814816	0.6912527709781694
PIM2	534.8502994011976	296.19161676646706	0.8526043404494235
PIM2	330.8540145985401	203.1897810218978	0.7033669385956596
PIM2	434.0457516339869	221.3202614379085	0.9717115883179495
PIM2	382.20512820512823	211.60897435897436	0.8529463220858647
PIM2	431.44	243.624	0.8245036752757978
PIM2	430.3430656934307	233.90510948905109	0.8795638455659386
PIM2	345.9012345679012	215.72222222222223	0.6811853622006961
PIM2	391.79375	215.90625	0.8596893767878034
PIM2	397.2987012987013	233.16883116883116	0.7688491282673626
PIM2	356.2068965517241	225.97413793103448	0.6565577789248536
PIM2	369.1842105263158	201.58552631578948	0.8729487941539219
PIM2	384.6074074074074	219.78518518518518	0.8072924053303748
PIM2	300.4153846153846	181.74615384615385	0.7250338629827325
PIM2	378.8097826086956	254.6413043478261	0.5730071362858431
PIM2	345.8486842105263	216.68421052631578	0.674546937562494
PIM2	317.244094488189	211.03149606299212	0.5881349739032545
PIM2	470.0108695652174	264.9076086956522	0.8272048397348704
PIM2	329.9672131147541	197.36885245901638	0.7414283490610458
PIM2	427.75274725274727	251.02197802197801	0.7689634368106502
PIM2	308.0504201680672	216.7310924369748	0.5072603648264158
PIM2	398.5524475524476	227.8881118881119	0.8064439220190541
PIM2	419.9619565217391	263.1141304347826	0.6745699131533472
PIM2	385.780701754386	220.8859649122807	0.8044792231907344
PIM2	301.39814814814815	212.5	0.504207711499297
PIM2	390.344	221.616	0.8166840507625932
PIM2	480.3878787878788	403.6121212121212	0.2512302473533371
PIM2	347.4429530201342	205.95302013422818	0.7544608375316707
PIM2	372.8503937007874	223.85826771653544	0.736011262879825
PIM2	343.44	211.50666666666666	0.6993549402488515
PIM2	481.14285714285717	267.55026455026456	0.8466553557757636
PIM2	477.83240223463685	260.3966480446927	0.8757938099943195
PIM2	315.91150442477874	221.16814159292036	0.5143768901462134
PIM2	353.97972972972974	215.21621621621622	0.7178799614082624
PIM2	480.22105263157897	258.2894736842105	0.8947098027908933
PIM2	337.13286713286715	204.55244755244755	0.7208464829738476
PIM2	354.9133858267717	209.0236220472441	0.763800995287576
PIM2	540.2944785276073	415.30674846625766	0.3795686237824904
PIM2	380.76	240.224	0.6645016338671796
PIM2	397.8939393939394	201.3560606060606	0.9826350279395097
PIM2	334.6029411764706	229.80882352941177	0.5420159353462655
PIM2	466.13605442176873	244.16326530612244	0.9329049447042975
PIM2	283.9837398373984	196.73170731707316	0.5295788311551948
PIM2	341.18791946308727	211.2214765100671	0.6918100336085801
PIM2	463.46315789473687	281.84736842105264	0.7175405619117872
PIM2	376.75333333333333	223.46	0.7536036683094992
PIM2	465.3407407407407	241.8740740740741	0.9440313626277788
PIM2	330.43119266055044	245.8165137614679	0.4267680453128962
PIM2	363.8167938931298	221.2824427480916	0.7173231520928923
PIM2	362.84328358208955	227.11194029850745	0.675943008229927
PIM2	361.68345323741005	216.33093525179856	0.741487612260897
PIM2	445.4635761589404	262.4834437086093	0.7630810461078458
PIM2	326.26797385620915	202.92156862745097	0.6851351628833895
PIM2	425.6388888888889	308.6388888888889	0.4637101152665949
PIM2	362.5546218487395	214.0420168067227	0.7603043375460907
PIM2	435.1837837837838	272.9837837837838	0.672809546138859
PIM2	373.6307692307692	253.8153846153846	0.557833750229974
PIM2	313.70676691729324	197.2406015037594	0.6694600920630689
PIM2	506.2097902097902	289.32167832167835	0.8070609840549797
PIM2	341.31333333333333	205.80666666666667	0.7298070581067468
PIM2	481.85853658536587	242.68780487804878	0.9895080495153236
PIM2	354.62091503267976	223.84967320261438	0.663747414771746
PIM2	345.56198347107437	240.0495867768595	0.5256120575770215
PIM2	371.1509433962264	219.59119496855345	0.7571858286947376
PIM2	410.89915966386553	262.70588235294116	0.6453358752335588
PIM2	354.469696969697	222.25	0.6734788800594499
PIM2	329.48192771084337	207.06626506024097	0.670106803791066
PIM2	454.51552795031057	290.0621118012422	0.6479677215245226
PIM2	423.55940594059405	254.95544554455446	0.7323191750912234
PIM2	359.2013888888889	202.36805555555554	0.8278113544369121
PIM2	364.9252336448598	256.3738317757009	0.5093519002772834
PIM2	391.6608695652174	212.01739130434783	0.8854223866753658
PIM2	356.09420289855075	200.66666666666666	0.8274579630075306
PIM2	391.09090909090907	218.92307692307693	0.8370799624003732
PIM2	354.0149253731343	210.7462686567164	0.7483030981107135
PIM2	319.0650406504065	214.54471544715446	0.5725721781083203
PIM2	321.7739130434783	222.34782608695653	0.5332290687634302
PIM2	426.0091743119266	241.37614678899084	0.8196013864138323
PIM2	426.5950920245399	219.50306748466258	0.9586262664711617
PIM2	326.25	205.95	0.6636837754763525
PIM2	396.91156462585036	210.21768707482994	0.9169335397119992
PIM2	415.13761467889907	238.29357798165137	0.8008495858117819
PIM2	323.0827586206897	201.04137931034484	0.6844112884856076
PIM2	362.85915492957747	218.73239436619718	0.7302427696713625
PIM2	477.78391959798995	276.08040201005025	0.7912698193008688
PIM2	324.93220338983053	241.5677966101695	0.4277105915295191
PIM2	320.94545454545454	225.12727272727273	0.5115872880328236
PIM2	403.1161290322581	216.78064516129032	0.8949595536282415
PIM2	386.8654970760234	224.78362573099415	0.7832951196799107
PIM2	417.04294478527606	273.1226993865031	0.610646729797448
PIM2	434.9019607843137	276.39869281045753	0.6539394205880041
PIM2	434.4782608695652	246.73043478260868	0.816348307103909
PIM2	486.9009009009009	245.13513513513513	0.9900508899808637
PIM2	667.4452554744526	322.26277372262774	1.05041196567865
PIM2	421.0877192982456	231.5701754385965	0.8626713444021713
PIM2	463.29936305732485	278.26751592356686	0.735472196151508
PIM2	410.4351145038168	219.90076335877862	0.9003015526998163
PIM2	476.8453608247423	270.8659793814433	0.8159422782344447
PIM2	454.3360655737705	239.6639344262295	0.9227470093866532
PIM2	565.0507246376811	349.95652173913044	0.6912046900122935
PIM2	391.32620320855614	247.74866310160428	0.6594944439762258
PIM2	553.5816993464052	333.5686274509804	0.7308126423591971
PIM2	390.5263157894737	233.14285714285714	0.7442055381506887
PIM2	489.4214285714286	288.1357142857143	0.7643287760539065
PIM2	617.0921052631579	310.9671052631579	0.9887238604626254
PIM2	381.7164179104478	235.5820895522388	0.6962713787964946
PIM2	385.89230769230767	254.6076923076923	0.5999222785754873
PIM2	364.2920353982301	253.69026548672565	0.5220272915678765
PIM2	360.11764705882354	248.07563025210084	0.5376882796813648
PIM2	420.53801169590645	306.8362573099415	0.4547672400673595
PIM2	467.7484662576687	270.81595092024537	0.788420207480367
PIM2	431.48936170212767	319.43971631205676	0.43378129458242376
PIM2	311.0359712230216	250.4820143884892	0.3123744214229962
PIM2	451.3813559322034	287.3305084745763	0.6516356450429666
PIM2	561.4906832298136	299.85093167701865	0.905016628843126
PIM2	355.13432835820896	230.23880597014926	0.6252338070428709
PIM2	350.1925925925926	229.3111111111111	0.6108423062563262
PIM2	362.0236220472441	230.8503937007874	0.6491256434399667
PIM2	310.6991869918699	264.8780487804878	0.23019017805838546
PIM2	379.3719008264463	242.28099173553719	0.646931603780252
PIM2	374.1418918918919	296.2635135135135	0.33670454912124304
PIM2	458.4469696969697	276.59090909090907	0.7290011222650015
PIM2	526.4177215189874	303.126582278481	0.7962876844312622
PIM2	292.4222222222222	228.3111111111111	0.357051878827521
PIM2	450.16339869281046	316.9019607843137	0.5064121745545441
PIM2	332.52054794520546	235.34246575342465	0.4986818266343172
PIM2	402.2	271.11724137931037	0.5689962190707589
PIM2	339.25217391304346	211.43478260869566	0.6821453299933034
PIM2	336.85185185185185	249.85185185185185	0.43104131952072205
PIM2	359.21379310344827	218.3310344827586	0.718325532207974
PIM2	373.4577464788732	266.9366197183099	0.4844477884802535
PIM2	369.62773722627736	278.3211678832117	0.4093223841823666
PIM2	311.017094017094	214.95726495726495	0.5329440052333074
PIM2	431.6095890410959	338.8767123287671	0.348966419485815
PIM2	506.8939393939394	371.65909090909093	0.44770401738584953
PIM2	369.9767441860465	260.9767441860465	0.5035133363918216
PIM2	364.59166666666664	226.0	0.6899588139804969
PIM2	328.35036496350364	248.1970802919708	0.4037499146228198
PIM2	328.6218487394958	219.83193277310923	0.5800274351405449
PIM2	606.5619834710744	713.9256198347107	-0.23511869598177357
PIM2	353.94214876033055	233.25619834710744	0.6015981550287587
PIM2	363.20175438596493	250.6578947368421	0.535051497295552
PIM2	460.780487804878	391.7967479674797	0.23397420291147333
PIM2	384.84375	309.09375	0.31622833499477987
PIM2	318.26050420168065	217.68067226890756	0.5479948139046468
PIM2	362.3985507246377	243.80434782608697	0.5718533317429162
PIM2	426.50282485875704	342.271186440678	0.3174154505302542
PIM2	332.22131147540983	205.18852459016392	0.6951945741078254
PIM2	440.60674157303373	276.69101123595505	0.6712157930107145
PIM2	565.5855855855856	277.1981981981982	1.0288274724271407
PIM2	340.1029411764706	227.0735294117647	0.5828119454805615
PIM2	282.45112781954884	207.30827067669173	0.44622358662407324
PIM2	465.5897435897436	248.98290598290598	0.9030125807614716
PIM2	327.046875	218.7734375	0.58005984611723
PIM2	286.8503401360544	232.21768707482994	0.3048203680929323
PIM2	360.5826086956522	224.70434782608694	0.6823017760121705
PIM2	482.9320987654321	298.10493827160496	0.6960000829044902
PIM2	361.73880597014926	230.5820895522388	0.6496679170552495
PIM2	405.1735537190083	243.02479338842974	0.737436505277618
PIM2	537.6802721088435	512.3333333333334	0.06966577982993506
PIM2	390.42335766423355	241.13138686131387	0.6952199153527662
PIM2	364.344	233.76	0.6402731494018578
PIM2	319.9056603773585	208.5754716981132	0.6170770114781907
PIM2	288.2281879194631	219.5771812080537	0.39248329890875905
PIM2	420.9230769230769	271.11538461538464	0.6346496248215089
PIM2	414.10833333333335	230.18333333333334	0.8472248577602605
PIM2	345.50354609929076	241.74468085106383	0.5152163716994796
PIM2	312.2992125984252	257.9685039370079	0.2757339979754409
PIM2	351.7132352941176	225.65441176470588	0.6402846410057086
PIM2	343.39639639639637	234.2072072072072	0.5520894275086193
PIM2	376.91129032258067	283.38709677419354	0.4114509406343689
PIM2	286.53968253968253	220.76190476190476	0.37624371148485947
PIM2	310.6730769230769	214.37179487179486	0.535282120897275
PIM2	359.48062015503876	237.70542635658916	0.5967391584866372
PIM2	376.4848484848485	251.1030303030303	0.5843123661438153
PIM2	485.3575757575758	364.95151515151514	0.411343200015462
PIM2	268.4157303370786	212.87078651685394	0.33449124823087595
PIM2	418.9384615384615	292.45641025641027	0.5185167285922602
PIM2	360.1875	235.64285714285714	0.6121461638793566
PIM2	385.515873015873	250.37301587301587	0.6227111789041704
PIM2	280.6462585034014	223.34013605442178	0.3295102872336869
PIM2	334.56390977443607	213.406015037594	0.648680986360894
PIM2	433.75	265.859756097561	0.7061983485757146
PIM2	431.57575757575756	324.07272727272726	0.41329621415992324
PIM2	344.4033613445378	236.6890756302521	0.5411061032637439
PIM2	328.85840707964604	230.08849557522123	0.5152777018153104
PIM2	319.3965517241379	217.58620689655172	0.5537616322106472
PIM2	480.8288288288288	415.0900900900901	0.21209890835236975
PIM2	295.39516129032256	205.17741935483872	0.5257742293092014
PIM2	284.85849056603774	224.56603773584905	0.3431056500657457
PIM2	477.61073825503354	361.5570469798658	0.4016119778903659
POLR2B	178.08620689655172	158.50862068965517	0.16801447611553194
POLR2B	237.4678899082569	181.58256880733944	0.38710673094682346
POLR2B	207.54545454545453	167.93333333333334	0.3055387144616815
POLR2B	311.5153846153846	172.84615384615384	0.8498149132219106
POLR2B	515.1846153846154	205.87692307692308	1.3233073857608024
POLR2B	359.8467741935484	197.86290322580646	0.8628815747369771
POLR2B	199.125	162.63690476190476	0.2920196979674929
POLR2B	200.48407643312103	149.74522292993632	0.4209776744457566
POLR2B	224.130081300813	169.65853658536585	0.4017022681972047
POLR2B	298.93142857142857	192.22285714285715	0.6370346881386736
POLR2B	182.78531073446328	158.71186440677965	0.20374015507010865
POLR2B	224.44755244755245	197.03496503496504	0.1879266967809723
POLR2B	200.18115942028984	155.68115942028984	0.3627118378979847
POLR2B	171.36893203883494	151.1747572815534	0.18088832019422857
POLR2B	190.2741935483871	180.6209677419355	0.07511452482178037
POLR2B	242.8310502283105	170.7716894977169	0.5078840823320965
POLR2B	295.76666666666665	164.95833333333334	0.8423578062357882
POLR2B	201.91463414634146	159.1219512195122	0.34361260420096773
POLR2B	196.9764705882353	151.22941176470587	0.38128455730130845
POLR2B	339.359477124183	187.3202614379085	0.8573073464355567
POLR2B	201.78362573099415	158.06432748538012	0.3522972959390178
POLR2B	212.4516129032258	157.5741935483871	0.43110301727592987
POLR2B	340.23655913978496	188.44623655913978	0.8523851865998365
POLR2B	228.3846153846154	154.53846153846155	0.5634995292533634
POLR2B	252.14285714285714	179.0924369747899	0.49353694233761997
POLR2B	216.8957055214724	161.71779141104295	0.42352308241697684
POLR2B	193.58064516129033	160.52903225806452	0.27010047678176435
POLR2B	275.4755244755245	164.9090909090909	0.7402532114117449
POLR2B	258.99159663865544	175.78991596638656	0.5590529743941931
POLR2B	195.9433962264151	165.63522012578616	0.24242747603154055
POLR2B	235.0	177.28571428571428	0.40658446849224716
POLR2B	207.29166666666666	182.32142857142858	0.1851779858896575
POLR2B	381.84134615384613	173.8028846153846	1.1355213007934148
POLR2B	184.9593023255814	172.63372093023256	0.09949356416656151
POLR2B	201.3131868131868	157.5879120879121	0.3532848016956396
POLR2B	198.1878787878788	200.94545454545454	-0.01993521382103082
POLR2B	203.35542168674698	156.2289156626506	0.3803419554853276
POLR2B	201.0	150.21511627906978	0.42016550157781385
POLR2B	408.4601226993865	187.33128834355827	1.1246033565394975
POLR2B	209.3217391304348	172.40869565217392	0.2798896101901415
POLR2B	177.1164383561644	151.84246575342465	0.22212279086178627
POLR2B	209.85889570552146	149.2638036809816	0.4915552630780362
POLR2B	248.0081300813008	172.5772357723577	0.5231452403060721
POLR2B	227.0531914893617	166.5531914893617	0.44704731644054846
